Order Number,Order Date and Time,Order_City,Restaurant Type,Total Bill (in Saudi Riyals),Delivery Duration (in minutes),Customer Rating (from 1 to 5 stars)
625,11/12/2023 0:41,Medina,Bakeries,530.63,10,4
626,9/7/2024 18:27,Khobar,Pizzeria,792.58,14,1
627,8/18/2022 5:15,Medina,Barbecue,272.08,11,2
628,6/18/2022 23:39,Mecca,Bakeries,793.78,4,2
629,11/30/2024 16:15,Medina,Fast Food,747.38,5,3
630,1/2/2022 7:43,Abha,Indian Cuisine,726.59,19,5
631,10/16/2024 12:26,Hail,Bakeries,778.82,17,5
632,7/2/2022 13:26,Jeddah,Italian Cuisine,231.81,8,4
633,2/2/2022 15:10,Dammam,Barbecue,382.11,8,4
634,12/22/2023 6:01,Hail,Coffee,699.97,18,2
635,11/6/2022 20:20,Medina,Barbecue,45.36,13,3
636,7/9/2023 3:27,Hail,Italian Cuisine,587.64,17,1
637,6/16/2023 8:13,Jeddah,Vegetarian/Vegan,335.97,6,1
638,6/7/2024 2:27,Tabuk,Sweets,507.71,16,4
639,11/28/2023 3:30,Abha,Sushi,394.46,6,3
640,1/11/2025 19:49,Tabuk,Sushi,343.17,13,2
641,11/15/2022 9:00,Dammam,Sweets,705.76,10,4
642,4/19/2022 12:02,Medina,Fast Food,290.54,9,1
643,6/8/2024 19:13,Tabuk,Sushi,675.92,14,5
644,4/28/2022 23:45,Mecca,Sushi,369.49,17,4
645,5/13/2023 23:57,Khobar,Sushi,354.72,16,5
646,2/10/2024 0:25,Dammam,Barbecue,52.30,13,5
647,8/9/2022 1:42,Dammam,Bakeries,107.32,15,4
648,5/23/2023 2:51,Dammam,Pizzeria,619.78,5,5
649,8/12/2023 1:41,Abha,Burger,41.89,7,5
650,9/21/2024 20:40,Buraidah,Coffee,51.50,5,1
651,3/3/2022 8:25,Dammam,Indian Cuisine,78.19,11,5
652,12/5/2022 18:32,Jeddah,Seafood,55.79,15,1
653,11/22/2022 13:23,Riyadh,Coffee,433.43,17,2
654,4/2/2024 15:24,Hail,Burger,437.90,18,4
655,6/20/2022 18:16,Dammam,Sweets,87.60,16,1
656,4/22/2022 14:12,Hail,Fast Food,762.56,6,4
657,11/19/2024 15:42,Riyadh,Italian Cuisine,607.06,10,2
658,4/16/2022 12:59,Jeddah,Sushi,740.25,18,5
659,8/7/2022 18:30,Mecca,Sweets,695.17,14,3
660,5/7/2023 21:57,Abha,Italian Cuisine,526.08,14,4
661,9/11/2024 1:23,Dammam,Pizzeria,456.42,19,2
662,4/21/2023 0:43,Medina,Sweets,555.24,6,3
663,10/26/2022 8:15,Abha,Fast Food,89.88,19,1
664,2/10/2022 10:39,Khobar,Burger,360.84,4,2
665,4/30/2022 15:31,Tabuk,Burger,431.79,10,3
666,5/11/2023 20:05,Hail,Burger,437.80,10,1
667,4/18/2022 9:55,Riyadh,Vegetarian/Vegan,341.67,17,3
668,3/18/2022 13:48,Riyadh,Italian Cuisine,246.77,8,2
669,1/14/2024 16:36,Hail,Coffee,548.29,16,4
670,9/4/2022 2:01,Riyadh,Sushi,363.83,9,3
671,10/16/2022 17:38,Dammam,Sweets,528.42,20,4
672,12/5/2022 5:52,Riyadh,Bakeries,95.92,9,2
673,6/12/2022 22:12,Dammam,Fast Food,658.27,19,5
674,4/24/2023 19:23,Medina,Coffee,45.61,18,3
675,8/17/2022 14:19,Abha,Seafood,407.42,12,3
676,2/17/2024 5:55,Khobar,Bakeries,118.21,10,3
677,4/28/2024 22:22,Hail,Barbecue,625.85,8,3
678,9/27/2023 14:36,Riyadh,Sweets,620.36,11,5
679,8/2/2022 3:59,Hail,Sushi,732.45,19,2
680,3/12/2024 11:44,Medina,Indian Cuisine,638.28,4,2
681,8/1/2023 12:03,Riyadh,Bakeries,328.58,7,3
682,7/22/2023 20:26,Dammam,Barbecue,218.87,15,4
683,8/24/2023 0:37,Hail,Fast Food,449.44,6,3
684,6/9/2024 10:22,Mecca,Vegetarian/Vegan,778.88,11,4
685,2/3/2023 21:09,Medina,Pizzeria,616.65,11,4
686,5/19/2024 2:55,Tabuk,Sushi,105.54,10,4
687,4/29/2023 17:08,Khobar,Sweets,38.16,4,4
688,5/25/2022 1:20,Hail,Burger,690.64,12,4
689,4/11/2022 11:57,Khobar,Bakeries,434.88,19,4
690,1/10/2022 13:29,Riyadh,Burger,376.93,10,3
691,3/15/2022 20:41,Mecca,Burger,379.90,13,5
692,5/2/2023 20:51,Tabuk,Burger,240.43,12,3
693,7/30/2024 14:34,Riyadh,Seafood,563.45,18,4
694,11/13/2023 0:02,Buraidah,Seafood,360.81,14,3
695,10/29/2023 8:01,Jeddah,Bakeries,467.73,16,2
696,10/6/2024 23:27,Abha,Sushi,561.58,6,1
697,9/7/2024 19:05,Medina,Vegetarian/Vegan,320.44,14,1
698,2/27/2022 4:33,Dammam,Italian Cuisine,531.98,9,3
699,2/16/2023 12:39,Dammam,Italian Cuisine,135.15,15,2
700,7/28/2024 2:22,Buraidah,Vegetarian/Vegan,161.94,14,3
701,11/10/2024 17:06,Khobar,Pizzeria,333.99,6,3
702,10/20/2022 2:13,Tabuk,Vegetarian/Vegan,298.13,11,2
703,7/19/2022 22:32,Riyadh,Coffee,164.04,6,4
704,9/2/2024 13:26,Buraidah,Italian Cuisine,253.27,14,3
705,10/9/2022 23:41,Dammam,Burger,680.56,20,4
706,4/30/2022 7:46,Jeddah,Coffee,260.46,19,1
707,11/9/2023 9:08,Khobar,Pizzeria,757.93,10,3
708,10/24/2024 12:35,Abha,Sushi,426.67,9,1
709,10/13/2023 16:02,Tabuk,Sweets,289.95,12,3
710,5/4/2024 1:04,Dammam,Burger,408.58,16,4
711,11/20/2024 7:02,Buraidah,Sweets,350.15,11,4
712,7/24/2024 2:21,Dammam,Fast Food,643.68,6,2
713,4/21/2022 5:47,Riyadh,Vegetarian/Vegan,638.05,16,4
714,6/27/2023 18:45,Mecca,Sweets,311.28,20,2
715,1/10/2024 15:23,Dammam,Sushi,767.24,18,1
716,7/15/2023 21:39,Buraidah,Sweets,231.09,10,5
717,5/23/2023 18:59,Jeddah,Burger,337.32,11,1
718,3/20/2023 6:38,Mecca,Fast Food,341.43,13,4
719,10/20/2023 3:34,Abha,Coffee,100.57,6,5
720,2/25/2022 20:37,Hail,Seafood,553.02,17,5
721,1/24/2023 12:18,Riyadh,Fast Food,734.96,14,1
722,10/17/2023 0:48,Tabuk,Sushi,491.15,5,5
723,9/10/2024 18:32,Buraidah,Indian Cuisine,626.90,15,4
724,4/3/2024 4:26,Abha,Burger,207.69,11,3
725,8/11/2022 19:50,Buraidah,Sweets,721.32,6,4
726,3/5/2022 0:40,Hail,Coffee,363.06,9,1
727,12/24/2022 5:25,Buraidah,Italian Cuisine,261.50,15,5
728,11/20/2022 11:35,Medina,Burger,787.02,13,4
729,1/14/2023 9:17,Jeddah,Fast Food,721.55,11,3
730,1/15/2024 2:16,Buraidah,Sushi,337.87,7,2
731,4/29/2022 21:45,Medina,Italian Cuisine,365.46,5,2
732,10/5/2023 9:48,Buraidah,Italian Cuisine,713.55,7,1
733,6/17/2023 4:23,Medina,Barbecue,116.81,17,3
734,10/19/2024 23:40,Medina,Fast Food,764.78,13,1
735,5/28/2022 13:53,Dammam,Barbecue,552.38,7,4
736,11/27/2024 10:34,Khobar,Sushi,726.92,4,4
737,4/5/2023 17:00,Hail,Indian Cuisine,199.96,16,3
738,2/18/2024 2:20,Tabuk,Burger,525.72,18,4
739,2/24/2022 14:27,Buraidah,Barbecue,691.30,4,4
740,11/25/2023 13:13,Khobar,Sushi,411.44,12,4
741,9/4/2022 17:31,Hail,Bakeries,138.15,8,4
742,10/19/2024 22:32,Medina,Barbecue,365.95,6,3
743,2/18/2024 0:14,Khobar,Bakeries,735.14,16,3
744,5/4/2024 1:37,Khobar,Coffee,792.32,11,2
745,9/16/2024 19:50,Jeddah,Sweets,386.80,12,4
746,3/23/2022 2:55,Medina,Vegetarian/Vegan,791.84,11,3
747,9/28/2024 1:50,Dammam,Bakeries,559.63,18,3
748,8/13/2023 6:30,Khobar,Bakeries,673.74,16,2
749,9/16/2024 0:44,Khobar,Barbecue,520.14,12,5
750,8/25/2024 20:06,Buraidah,Sushi,520.14,8,4
751,3/12/2023 13:48,Dammam,Bakeries,143.26,4,2
752,6/15/2023 15:30,Medina,Pizzeria,490.01,20,2
753,4/8/2022 3:11,Medina,Indian Cuisine,86.13,7,4
754,12/6/2022 6:16,Khobar,Coffee,69.10,19,3
755,1/9/2024 19:15,Medina,Bakeries,146.42,14,1
756,8/8/2024 9:24,Tabuk,Italian Cuisine,372.18,4,5
757,9/2/2024 20:46,Mecca,Pizzeria,318.32,12,1
758,1/30/2022 12:49,Tabuk,Indian Cuisine,698.65,8,4
759,2/8/2024 13:03,Buraidah,Sushi,525.67,13,3
760,1/30/2025 20:43,Tabuk,Seafood,133.63,13,3
761,10/12/2022 6:48,Abha,Barbecue,336.51,17,3
762,2/21/2024 22:08,Abha,Italian Cuisine,250.52,20,1
763,6/11/2022 23:38,Hail,Bakeries,306.40,19,5
764,9/26/2022 11:12,Khobar,Sweets,391.13,17,2
765,1/28/2025 14:09,Abha,Pizzeria,715.74,5,5
766,1/18/2023 15:48,Dammam,Vegetarian/Vegan,552.19,16,1
767,7/4/2023 7:10,Medina,Bakeries,629.37,8,4
768,6/9/2024 5:01,Abha,Vegetarian/Vegan,690.09,12,4
769,6/29/2024 8:07,Abha,Pizzeria,505.23,9,3
770,2/22/2024 0:15,Buraidah,Burger,138.82,4,5
771,6/28/2023 1:47,Tabuk,Sushi,451.92,14,5
772,8/31/2022 1:52,Medina,Italian Cuisine,377.99,5,4
773,12/8/2023 15:01,Abha,Pizzeria,657.33,17,2
774,11/27/2024 22:03,Riyadh,Indian Cuisine,101.12,17,1
775,6/6/2024 17:00,Khobar,Bakeries,579.91,16,3
776,8/6/2023 15:37,Khobar,Vegetarian/Vegan,662.97,8,3
777,11/22/2023 11:26,Buraidah,Italian Cuisine,727.06,5,2
778,4/11/2024 10:17,Medina,Fast Food,549.43,20,4
779,11/30/2024 12:37,Medina,Pizzeria,113.60,10,4
780,9/16/2022 12:43,Abha,Sweets,509.60,19,3
781,11/7/2024 7:22,Abha,Barbecue,675.90,17,3
782,2/6/2023 0:36,Khobar,Burger,684.50,10,2
783,7/8/2024 1:50,Hail,Sushi,274.42,18,1
784,5/2/2024 11:42,Mecca,Burger,80.16,18,4
785,4/12/2024 14:17,Riyadh,Indian Cuisine,384.43,11,5
786,1/24/2024 13:26,Medina,Italian Cuisine,172.99,15,3
787,1/28/2022 10:43,Abha,Bakeries,586.53,13,3
788,6/1/2022 13:15,Tabuk,Fast Food,638.88,12,3
789,6/16/2022 22:09,Abha,Italian Cuisine,387.57,8,2
790,4/19/2022 15:30,Buraidah,Coffee,782.38,9,3
791,4/10/2022 5:16,Medina,Pizzeria,346.39,18,3
792,6/20/2024 8:56,Khobar,Vegetarian/Vegan,154.28,13,2
793,5/14/2024 22:03,Khobar,Pizzeria,216.33,19,3
794,12/7/2023 15:32,Abha,Seafood,246.58,10,3
795,1/8/2023 4:25,Tabuk,Italian Cuisine,307.80,5,3
796,7/16/2023 14:20,Hail,Seafood,263.07,15,3
797,11/4/2022 23:23,Abha,Indian Cuisine,223.86,5,4
798,5/31/2022 22:47,Abha,Italian Cuisine,126.32,11,2
799,12/16/2023 2:00,Dammam,Italian Cuisine,589.46,6,5
800,5/8/2022 6:10,Buraidah,Vegetarian/Vegan,745.22,10,2
801,12/6/2023 23:20,Dammam,Italian Cuisine,204.38,14,2
802,4/28/2024 23:29,Hail,Burger,550.47,9,5
803,10/5/2024 6:27,Abha,Coffee,683.52,18,2
804,10/8/2024 9:12,Hail,Sushi,534.47,17,4
805,4/6/2024 7:44,Abha,Seafood,611.72,13,2
806,1/26/2023 14:08,Buraidah,Sushi,126.94,17,3
807,10/18/2022 10:38,Dammam,Seafood,398.29,17,5
808,8/28/2024 18:16,Riyadh,Bakeries,285.04,8,4
809,11/30/2022 2:57,Tabuk,Vegetarian/Vegan,439.48,14,3
810,5/26/2024 5:20,Medina,Vegetarian/Vegan,458.30,7,5
811,3/3/2024 0:33,Riyadh,Coffee,776.37,9,3
812,5/11/2023 0:48,Mecca,Bakeries,224.70,17,4
813,11/9/2022 18:29,Medina,Pizzeria,460.03,17,4
814,11/7/2023 15:12,Mecca,Italian Cuisine,668.65,8,1
815,6/17/2024 16:48,Tabuk,Seafood,745.17,6,4
816,3/8/2024 20:54,Riyadh,Barbecue,520.93,12,4
817,6/5/2023 9:36,Khobar,Sushi,236.34,13,2
818,10/18/2023 14:19,Jeddah,Burger,693.94,18,2
819,8/13/2022 13:28,Dammam,Indian Cuisine,73.63,9,4
820,11/21/2024 8:01,Jeddah,Fast Food,144.42,19,3
821,8/19/2023 18:35,Jeddah,Indian Cuisine,536.13,14,3
822,5/9/2023 5:30,Abha,Sweets,255.81,10,5
823,3/15/2023 6:51,Tabuk,Bakeries,617.09,11,3
824,6/28/2022 0:52,Hail,Pizzeria,276.93,16,5
825,3/24/2022 16:56,Riyadh,Sweets,60.89,8,2
826,9/5/2022 13:10,Buraidah,Sushi,372.62,19,1
827,8/29/2024 21:32,Medina,Seafood,196.84,16,2
828,6/30/2024 14:36,Tabuk,Sweets,664.48,13,2
829,5/12/2022 2:22,Dammam,Seafood,246.65,19,4
830,12/26/2022 1:54,Tabuk,Coffee,752.77,19,5
831,10/9/2023 17:01,Hail,Barbecue,90.50,10,4
832,10/21/2023 9:53,Abha,Barbecue,272.90,7,2
833,11/25/2024 4:15,Dammam,Pizzeria,376.53,14,3
834,12/23/2024 9:42,Mecca,Sweets,761.16,12,3
835,1/2/2025 10:06,Khobar,Sushi,401.43,19,4
836,10/22/2022 13:17,Tabuk,Sushi,614.05,8,2
837,6/3/2023 2:19,Jeddah,Fast Food,346.16,19,3
838,3/20/2024 9:12,Riyadh,Barbecue,452.16,5,2
839,5/31/2023 2:29,Mecca,Seafood,556.33,17,4
840,11/25/2022 20:15,Dammam,Barbecue,160.39,5,2
841,1/24/2024 6:02,Dammam,Italian Cuisine,329.19,18,4
842,1/4/2023 20:55,Mecca,Barbecue,444.45,10,1
843,6/27/2024 4:04,Dammam,Sushi,788.12,18,3
844,4/14/2023 14:42,Mecca,Indian Cuisine,520.92,15,4
845,1/5/2024 15:01,Riyadh,Burger,434.96,8,3
846,6/11/2022 7:19,Tabuk,Fast Food,647.15,10,4
847,12/30/2023 3:44,Riyadh,Burger,622.83,4,2
848,5/30/2024 22:23,Hail,Indian Cuisine,40.82,6,1
849,5/4/2024 7:35,Mecca,Seafood,199.90,13,3
850,2/25/2022 23:16,Medina,Vegetarian/Vegan,467.86,10,3
851,5/21/2023 23:54,Abha,Pizzeria,163.01,7,3
852,5/5/2022 12:15,Buraidah,Seafood,468.95,19,3
853,11/8/2022 9:04,Abha,Fast Food,306.22,13,5
854,5/7/2024 10:55,Hail,Pizzeria,485.09,9,4
855,3/9/2024 11:53,Khobar,Barbecue,763.55,8,3
856,6/8/2022 11:17,Dammam,Seafood,607.01,14,1
857,10/29/2023 1:02,Medina,Coffee,127.50,14,4
858,9/23/2023 8:32,Dammam,Coffee,320.18,19,3
859,10/9/2023 3:10,Abha,Vegetarian/Vegan,107.55,6,1
860,1/28/2023 9:33,Dammam,Sweets,192.66,11,2
861,3/22/2022 10:05,Medina,Indian Cuisine,127.13,6,2
862,8/6/2022 4:01,Hail,Bakeries,354.81,10,2
863,3/24/2022 15:11,Hail,Italian Cuisine,604.35,18,3
864,10/25/2022 6:27,Buraidah,Coffee,246.10,8,5
865,1/17/2022 15:21,Mecca,Fast Food,638.69,7,3
866,4/21/2024 12:22,Riyadh,Pizzeria,605.69,15,5
867,10/17/2024 16:14,Medina,Sweets,326.53,15,3
868,1/21/2024 15:50,Medina,Barbecue,588.37,6,3
869,7/29/2022 2:16,Buraidah,Italian Cuisine,777.18,6,1
870,4/12/2022 10:45,Abha,Indian Cuisine,368.72,11,3
871,7/9/2022 16:46,Hail,Vegetarian/Vegan,726.27,8,4
872,8/9/2023 14:30,Abha,Barbecue,615.42,8,4
873,1/5/2023 3:41,Jeddah,Pizzeria,410.38,14,4
874,6/5/2024 11:03,Dammam,Vegetarian/Vegan,770.50,17,3
875,4/4/2024 11:38,Buraidah,Sushi,681.26,20,2
876,5/5/2024 2:10,Hail,Barbecue,769.17,12,3
877,1/21/2024 5:56,Jeddah,Barbecue,735.29,4,2
878,8/7/2022 8:00,Dammam,Pizzeria,149.42,18,4
879,11/24/2022 21:04,Tabuk,Pizzeria,446.48,11,4
880,11/11/2024 10:48,Jeddah,Indian Cuisine,453.30,6,1
881,4/12/2022 6:44,Buraidah,Coffee,309.27,13,2
882,10/1/2022 21:21,Abha,Seafood,148.48,9,4
883,1/21/2024 14:53,Tabuk,Burger,199.10,18,2
884,10/9/2023 17:42,Tabuk,Barbecue,183.62,12,2
885,2/18/2022 0:06,Abha,Pizzeria,523.90,19,2
886,1/20/2022 19:50,Dammam,Barbecue,99.49,7,3
887,1/27/2022 0:49,Tabuk,Pizzeria,204.62,16,1
888,10/20/2024 23:01,Riyadh,Sushi,381.28,10,2
889,12/9/2022 16:39,Tabuk,Burger,128.51,9,1
890,4/9/2022 22:53,Tabuk,Indian Cuisine,48.69,4,2
891,8/10/2024 2:07,Khobar,Pizzeria,318.29,12,5
892,4/25/2023 9:47,Khobar,Burger,403.10,11,4
893,1/23/2022 11:45,Dammam,Fast Food,753.34,19,1
894,8/23/2023 20:13,Dammam,Italian Cuisine,724.34,14,1
895,11/19/2023 14:51,Abha,Barbecue,530.02,6,3
896,6/19/2024 1:19,Buraidah,Vegetarian/Vegan,226.75,9,3
897,12/2/2023 5:29,Riyadh,Vegetarian/Vegan,727.16,19,2
898,8/18/2023 13:17,Hail,Bakeries,445.06,5,2
899,5/21/2023 10:45,Hail,Fast Food,418.29,19,2
900,3/21/2022 21:44,Tabuk,Bakeries,206.50,7,5
901,10/11/2023 9:59,Medina,Italian Cuisine,394.23,12,4
902,1/4/2024 23:03,Riyadh,Indian Cuisine,63.80,14,4
903,5/5/2023 7:12,Buraidah,Pizzeria,687.64,17,4
904,6/9/2024 8:29,Medina,Pizzeria,440.09,16,2
905,12/10/2024 23:53,Medina,Vegetarian/Vegan,327.05,7,3
906,3/16/2022 1:57,Dammam,Pizzeria,179.64,15,2
907,10/26/2024 1:59,Abha,Burger,181.58,12,4
908,1/19/2025 9:49,Tabuk,Fast Food,425.48,7,4
909,12/7/2023 0:47,Medina,Indian Cuisine,419.06,7,5
910,7/8/2023 18:56,Medina,Coffee,229.20,17,3
911,10/16/2022 22:35,Abha,Indian Cuisine,233.37,18,3
912,3/23/2023 5:53,Hail,Italian Cuisine,161.00,19,4
913,6/18/2024 6:21,Tabuk,Fast Food,245.06,8,1
914,6/25/2022 18:33,Hail,Bakeries,225.55,5,5
915,9/25/2023 22:57,Medina,Burger,415.37,17,2
916,12/1/2024 23:43,Buraidah,Seafood,48.67,11,5
917,6/25/2022 21:20,Buraidah,Sushi,89.37,19,1
918,3/25/2023 3:59,Buraidah,Sweets,211.58,15,3
919,2/27/2022 13:12,Mecca,Pizzeria,205.87,5,2
920,9/10/2024 11:08,Buraidah,Fast Food,444.13,15,4
921,3/17/2024 16:25,Mecca,Sweets,497.53,16,5
922,3/26/2022 19:46,Buraidah,Italian Cuisine,231.09,5,3
923,6/22/2024 14:13,Jeddah,Seafood,459.86,5,2
924,1/9/2023 9:36,Dammam,Pizzeria,720.58,11,3
925,8/8/2022 18:41,Abha,Pizzeria,690.46,6,3
926,10/25/2022 2:21,Riyadh,Bakeries,521.76,16,4
927,4/11/2024 20:18,Abha,Bakeries,357.01,6,1
928,5/19/2024 3:27,Medina,Coffee,286.45,16,2
929,5/22/2023 21:49,Jeddah,Pizzeria,434.35,11,2
930,11/10/2024 18:02,Medina,Indian Cuisine,484.94,20,4
931,9/11/2023 1:08,Medina,Bakeries,188.18,5,2
932,6/15/2024 9:24,Mecca,Seafood,568.19,17,2
933,2/15/2022 7:05,Mecca,Sushi,588.59,12,4
934,3/30/2022 18:57,Mecca,Seafood,780.06,11,5
935,12/25/2022 7:45,Abha,Vegetarian/Vegan,443.24,20,2
936,5/30/2022 1:49,Jeddah,Seafood,546.73,12,5
937,6/7/2023 1:05,Buraidah,Sushi,686.91,15,2
938,4/2/2023 10:21,Khobar,Barbecue,192.94,5,2
939,6/28/2023 17:34,Mecca,Sushi,360.62,11,3
940,10/18/2024 21:36,Buraidah,Seafood,741.96,14,3
941,3/2/2022 20:25,Buraidah,Seafood,666.69,15,4
942,1/22/2025 18:06,Mecca,Seafood,491.56,12,3
943,7/7/2023 19:08,Mecca,Seafood,398.13,18,2
944,3/2/2024 17:50,Hail,Sweets,419.92,6,3
945,2/17/2024 1:59,Jeddah,Bakeries,128.31,10,3
946,4/14/2022 15:40,Jeddah,Bakeries,656.03,8,2
947,4/20/2024 21:58,Tabuk,Burger,703.27,8,1
948,7/14/2024 7:44,Abha,Bakeries,214.51,5,1
949,1/26/2023 20:07,Dammam,Sushi,717.89,13,4
950,6/6/2022 7:50,Buraidah,Sweets,406.68,7,2
951,5/22/2024 4:48,Buraidah,Italian Cuisine,298.81,13,1
952,4/15/2023 20:26,Riyadh,Sushi,498.91,7,1
953,11/19/2022 4:21,Medina,Barbecue,604.82,6,1
954,7/6/2022 23:31,Hail,Italian Cuisine,717.29,7,5
955,6/25/2022 21:24,Mecca,Burger,241.46,15,3
956,6/3/2022 17:49,Mecca,Coffee,703.50,9,4
957,10/15/2024 9:51,Buraidah,Sushi,364.14,8,3
958,5/5/2023 17:21,Hail,Fast Food,100.41,6,2
959,1/26/2024 18:56,Abha,Sweets,461.14,6,2
960,10/27/2024 11:52,Jeddah,Sweets,772.98,8,2
961,9/19/2022 2:08,Tabuk,Vegetarian/Vegan,264.56,11,3
962,3/21/2023 22:30,Buraidah,Italian Cuisine,94.46,18,5
963,12/10/2023 12:02,Buraidah,Seafood,799.43,11,3
964,7/17/2023 7:49,Riyadh,Coffee,70.69,15,2
965,6/5/2023 12:30,Jeddah,Coffee,91.80,11,3
966,3/28/2024 1:39,Khobar,Indian Cuisine,582.73,18,4
967,8/6/2024 9:16,Jeddah,Coffee,457.14,10,2
968,4/27/2024 12:38,Medina,Indian Cuisine,107.68,9,1
969,8/25/2024 21:00,Hail,Barbecue,614.20,18,2
970,10/13/2024 8:14,Buraidah,Italian Cuisine,694.91,5,5
971,7/31/2023 9:04,Mecca,Sushi,688.43,6,1
972,5/22/2023 17:08,Dammam,Seafood,205.93,10,4
973,1/23/2024 0:53,Dammam,Sushi,369.06,17,4
974,2/7/2024 20:26,Hail,Bakeries,102.36,15,4
975,9/17/2023 0:26,Medina,Barbecue,692.87,9,3
976,5/29/2024 21:47,Buraidah,Coffee,57.38,16,2
977,3/17/2022 14:19,Medina,Pizzeria,407.30,14,2
978,10/7/2023 19:30,Abha,Sushi,796.52,6,2
979,7/11/2022 17:39,Khobar,Fast Food,332.21,15,2
980,2/6/2023 11:47,Hail,Pizzeria,58.62,7,5
981,12/9/2023 4:18,Khobar,Seafood,633.74,8,4
982,5/18/2024 4:26,Tabuk,Vegetarian/Vegan,289.17,18,1
983,11/1/2023 20:02,Khobar,Burger,336.64,9,1
984,8/8/2023 1:53,Jeddah,Sushi,689.50,11,4
985,12/2/2022 18:39,Hail,Pizzeria,88.80,7,1
986,5/27/2022 15:45,Jeddah,Burger,178.35,13,1
987,7/28/2024 8:38,Mecca,Coffee,124.16,7,1
988,12/31/2024 23:15,Jeddah,Coffee,436.66,17,2
989,2/5/2022 17:37,Abha,Barbecue,134.87,11,1
990,5/28/2024 7:36,Buraidah,Barbecue,672.39,14,2
991,4/12/2024 18:12,Khobar,Indian Cuisine,644.40,16,1
992,4/3/2022 12:38,Abha,Italian Cuisine,686.44,11,3
993,4/11/2023 4:24,Buraidah,Indian Cuisine,380.68,14,2
994,6/11/2022 21:39,Dammam,Indian Cuisine,498.87,9,3
995,5/4/2022 17:09,Tabuk,Sweets,81.32,13,1
996,1/15/2024 18:38,Abha,Sushi,204.47,19,1
997,11/19/2022 12:17,Hail,Burger,579.38,15,3
998,5/21/2024 12:10,Dammam,Vegetarian/Vegan,274.16,19,4
999,10/25/2022 4:04,Mecca,Sweets,241.51,20,3
1000,11/15/2023 7:41,Abha,Fast Food,93.54,10,4
1001,12/30/2022 8:18,Mecca,Sushi,145.20,14,3
1002,6/17/2022 19:05,Mecca,Coffee,433.95,9,5
1003,3/13/2022 3:13,Hail,Fast Food,127.88,10,2
1004,11/17/2024 11:59,Khobar,Coffee,342.22,15,5
1005,7/3/2024 22:57,Tabuk,Bakeries,685.24,4,1
1006,10/9/2023 15:22,Medina,Pizzeria,90.50,10,2
1007,12/17/2024 2:43,Riyadh,Barbecue,643.30,12,3
1008,1/10/2023 9:39,Hail,Barbecue,721.08,13,2
1009,1/10/2023 5:51,Tabuk,Seafood,418.89,12,2
1010,1/9/2025 11:00,Tabuk,Pizzeria,443.87,20,4
1011,8/29/2024 7:27,Jeddah,Vegetarian/Vegan,39.33,16,5
1012,5/14/2024 4:36,Jeddah,Sushi,77.44,8,3
1013,8/27/2024 16:33,Tabuk,Pizzeria,39.93,10,3
1014,1/20/2025 18:35,Abha,Italian Cuisine,229.92,10,1
1015,8/4/2023 16:28,Tabuk,Burger,788.58,13,5
1016,7/22/2022 11:10,Hail,Vegetarian/Vegan,778.25,17,3
1017,12/9/2024 17:09,Khobar,Seafood,202.67,7,4
1018,6/28/2022 3:47,Riyadh,Sushi,127.22,8,5
1019,10/26/2024 17:01,Abha,Vegetarian/Vegan,716.71,7,2
1020,11/2/2022 7:20,Khobar,Sushi,343.23,18,4
1021,1/11/2025 2:58,Mecca,Pizzeria,589.00,5,3
1022,4/4/2024 6:08,Hail,Sweets,605.68,9,1
1023,7/22/2024 5:23,Jeddah,Sushi,255.26,9,4
1024,9/25/2022 10:06,Tabuk,Vegetarian/Vegan,319.85,20,2
1025,2/20/2023 0:42,Hail,Fast Food,560.35,18,1
1026,3/5/2022 18:04,Medina,Pizzeria,438.78,11,2
1027,5/8/2024 19:50,Abha,Indian Cuisine,784.51,7,2
1028,8/30/2023 0:59,Tabuk,Indian Cuisine,289.13,6,4
1029,12/9/2023 14:00,Medina,Italian Cuisine,635.82,6,3
1030,5/27/2024 11:03,Medina,Burger,526.36,7,4
1031,8/7/2023 15:39,Tabuk,Italian Cuisine,470.55,16,2
1032,4/5/2023 17:02,Jeddah,Seafood,646.36,5,3
1033,1/5/2022 18:44,Mecca,Pizzeria,99.38,9,3
1034,12/22/2023 15:43,Abha,Sweets,506.54,19,4
1035,1/21/2022 5:02,Jeddah,Pizzeria,536.67,10,4
1036,5/21/2022 18:54,Hail,Vegetarian/Vegan,495.37,7,1
1037,3/20/2022 20:56,Mecca,Barbecue,74.35,9,3
1038,2/25/2023 5:37,Riyadh,Indian Cuisine,781.05,6,3
1039,8/27/2024 4:50,Buraidah,Sushi,534.20,5,5
1040,3/3/2022 12:28,Dammam,Italian Cuisine,46.71,12,3
1041,3/9/2023 23:08,Buraidah,Italian Cuisine,318.86,18,3
1042,6/28/2024 3:03,Khobar,Coffee,498.77,13,1
1043,6/28/2022 9:03,Buraidah,Sweets,747.84,13,3
1044,9/17/2022 4:19,Jeddah,Vegetarian/Vegan,96.31,20,5
1045,3/10/2022 7:33,Hail,Barbecue,419.32,8,2
1046,2/13/2023 1:59,Abha,Vegetarian/Vegan,220.84,19,5
1047,7/19/2022 3:02,Buraidah,Sushi,765.53,20,3
1048,12/29/2024 4:06,Buraidah,Barbecue,797.74,6,3
1049,11/10/2023 14:50,Riyadh,Bakeries,282.29,10,3
